,sellerid,eventid,salesid,buyerid,dateid,qtysold,pricepaid,commission,numtickets,priceperticket
28749,27594,6180,98609,6545,1991,2,528.0,79.2,12,264.0
28750,41119,3829,86714,3044,1991,2,658.0,98.7,12,329.0
28751,34135,1053,106902,24282,1991,2,720.0,108.0,12,360.0
28752,11121,8739,101741,3019,1991,2,780.0,117.0,12,390.0
28753,39797,1490,24105,3881,1992,2,62.0,9.3,12,31.0
28754,39498,6822,54339,5134,1992,2,72.0,10.8,12,36.0
28755,34082,2447,140619,11496,1992,2,92.0,13.8,12,46.0
28756,20589,3770,31867,29020,1992,2,112.0,16.8,12,56.0
28757,2704,4235,134266,19047,1992,2,300.0,45.0,12,150.0
28758,12221,1051,149649,11029,1992,2,440.0,66.0,12,220.0
28759,11190,5880,15853,9295,1992,2,484.0,72.6,12,242.0
28760,20503,4338,5766,17578,1992,2,496.0,74.4,12,248.0
28761,38062,2218,50216,7031,1992,2,544.0,81.6,12,272.0
28762,35308,6299,84847,26964,1992,2,588.0,88.2,12,294.0
28763,29317,4177,73329,30822,1992,2,598.0,89.7,12,299.0
28764,19814,5522,101055,16813,1992,2,670.0,100.5,12,335.0
28765,42445,1229,60788,32544,1992,2,740.0,111.0,12,370.0
28766,2340,4690,124024,2339,1992,2,794.0,119.1,12,397.0
28767,29927,6375,138606,14087,1992,2,912.0,136.8,12,456.0
28768,29287,4177,136486,30822,1992,2,914.0,137.1,12,457.0
28769,48852,7480,53950,6868,1993,2,114.0,17.1,12,57.0
28770,17493,5149,77055,44130,1993,2,156.0,23.4,12,78.0
28771,10946,5967,135814,16047,1993,2,334.0,50.1,12,167.0
28772,32015,6732,40367,5106,1993,2,340.0,51.0,12,170.0
28773,17266,5337,112146,25044,1993,2,446.0,66.9,12,223.0
28774,27126,8137,43541,16463,1993,2,450.0,67.5,12,225.0
28775,29262,8651,112173,19482,1993,2,466.0,69.9,12,233.0
28776,25839,5679,93648,41149,1993,2,536.0,80.4,12,268.0
28777,45805,1157,43103,20334,1993,2,552.0,82.8,12,276.0
28778,39100,5216,45621,22317,1993,2,612.0,91.8,12,306.0
28779,11144,6518,144467,31910,1993,2,642.0,96.3,12,321.0
28780,23064,3425,144358,2989,1993,2,650.0,97.5,12,325.0
28781,16664,5454,91009,40852,1993,2,654.0,98.1,12,327.0
28782,40395,6363,127374,6020,1993,2,672.0,100.8,12,336.0
28783,28829,8540,155993,31408,1993,2,760.0,114.0,12,380.0
28784,4121,4487,80406,9600,1993,2,830.0,124.5,12,415.0
28785,28590,7137,124465,1526,1993,2,846.0,126.9,12,423.0
28786,72,3309,119630,37103,1993,2,934.0,140.1,12,467.0
28787,41275,3643,121775,2339,1994,2,306.0,45.9,12,153.0
28788,30872,7621,106344,19253,1994,2,438.0,65.7,12,219.0
28789,41449,6377,132247,17431,1994,2,474.0,71.1,12,237.0
28790,15400,2220,56806,20485,1994,2,480.0,72.0,12,240.0
28791,4896,6208,138051,7828,1994,2,494.0,74.1,12,247.0
28792,38955,5216,93973,10445,1994,2,642.0,96.3,12,321.0
28793,29,6316,46524,31623,1994,2,676.0,101.4,12,338.0
28794,11396,8383,95407,4118,1994,2,750.0,112.5,12,375.0
28795,17436,3079,67233,6075,1994,2,782.0,117.3,12,391.0
28796,35248,4007,112323,11887,1994,2,782.0,117.3,12,391.0
28797,29696,7325,142871,937,1995,2,82.0,12.3,12,41.0
28798,14563,6013,6024,8998,1995,2,164.0,24.6,12,82.0
28799,26494,5650,123080,568,1995,2,278.0,41.7,12,139.0
28800,49150,2182,27889,21755,1995,2,286.0,42.9,12,143.0
28801,6671,8517,125172,34415,1995,2,330.0,49.5,12,165.0
28802,19229,5172,111870,26669,1995,2,368.0,55.2,12,184.0
28803,2057,6651,18862,6401,1995,2,410.0,61.5,12,205.0
28804,31166,891,67186,8400,1995,2,440.0,66.0,12,220.0
28805,20804,1229,134822,2888,1995,2,464.0,69.6,12,232.0
28806,23824,7425,34182,21410,1995,2,542.0,81.3,12,271.0
28807,24973,1025,38603,5251,1995,2,548.0,82.2,12,274.0
28808,30078,1382,90293,4141,1995,2,576.0,86.4,12,288.0
28809,10718,5675,57360,39050,1995,2,770.0,115.5,12,385.0
28810,38688,7391,112492,10567,1995,2,796.0,119.4,12,398.0
28811,48675,1910,67816,15528,1995,2,874.0,131.1,12,437.0
28812,14094,6891,103395,11559,1996,2,54.0,8.1,12,27.0
28813,4928,5601,27615,23145,1996,2,114.0,17.1,12,57.0
28814,45556,1854,139092,20219,1996,2,168.0,25.2,12,84.0
28815,45621,2748,7442,30732,1996,2,204.0,30.6,12,102.0
28816,32338,590,64496,21563,1996,2,220.0,33.0,12,110.0
28817,40470,7951,42201,1996,1996,2,238.0,35.7,12,119.0
28818,22042,3387,152818,17657,1996,2,280.0,42.0,12,140.0
28819,48240,8135,107047,41504,1996,2,514.0,77.1,12,257.0
28820,18837,4010,61799,2019,1996,2,574.0,86.1,12,287.0
28821,23647,7250,29486,7742,1996,2,604.0,90.6,12,302.0
28822,45076,3831,131694,18334,1996,2,698.0,104.7,12,349.0
28823,34155,5772,117753,3468,1996,2,764.0,114.6,12,382.0
28824,1639,4786,134222,20560,1996,2,806.0,120.9,12,403.0
28825,42764,712,95565,9485,1996,2,832.0,124.8,12,416.0
28826,19586,6479,18473,2749,1997,2,124.0,18.6,12,62.0
28827,35993,7357,51626,7554,1997,2,132.0,19.8,12,66.0
28828,26119,1974,7915,7328,1997,2,146.0,21.9,12,73.0
28829,2526,8375,82981,25521,1997,2,198.0,29.7,12,99.0
28830,20936,8206,109965,22809,1997,2,202.0,30.3,12,101.0
28831,22749,2681,33332,23248,1997,2,230.0,34.5,12,115.0
28832,31698,5923,26833,17929,1997,2,232.0,34.8,12,116.0
28833,9891,1991,145920,2687,1997,2,328.0,49.2,12,164.0
28834,20051,3259,104729,17054,1997,2,388.0,58.2,12,194.0
28835,36757,2321,100780,8591,1997,2,436.0,65.4,12,218.0
28836,26867,2661,134168,13547,1997,2,442.0,66.3,12,221.0
28837,14655,7757,121355,18303,1997,2,470.0,70.5,12,235.0
28838,8162,6518,155045,13570,1997,2,498.0,74.7,12,249.0
28839,38591,6126,81745,20559,1997,2,548.0,82.2,12,274.0
28840,8380,2740,76611,3504,1997,2,642.0,96.3,12,321.0
28841,38851,3893,53495,28088,1997,2,854.0,128.1,12,427.0
28842,37498,4321,147080,6440,1997,2,990.0,148.5,12,495.0
28843,23609,4550,71347,37439,1998,2,66.0,9.9,12,33.0
28844,16532,1036,148025,16473,1998,2,128.0,19.2,12,64.0
28845,1987,8565,2531,10632,1998,2,154.0,23.1,12,77.0
28846,3778,6233,141748,1215,1998,2,186.0,27.9,12,93.0
28847,4783,2009,79430,15543,1998,2,254.0,38.1,12,127.0
28848,22835,7817,711,11116,1998,2,274.0,41.1,12,137.0
28849,35984,478,9446,19331,1998,2,286.0,42.9,12,143.0
28850,12769,5738,134039,17199,1998,2,292.0,43.8,12,146.0
28851,6818,6336,88614,7458,1998,2,328.0,49.2,12,164.0
28852,23019,4781,26880,26048,1998,2,344.0,51.6,12,172.0
28853,27237,2707,39911,43995,1998,2,360.0,54.0,12,180.0
28854,25455,6713,59135,13790,1998,2,370.0,55.5,12,185.0
28855,20661,4873,22217,13540,1998,2,392.0,58.8,12,196.0
28856,4415,3585,89984,17127,1998,2,418.0,62.7,12,209.0
28857,38786,8641,15694,4756,1998,2,438.0,65.7,12,219.0
28858,6696,4027,61052,3761,1998,2,532.0,79.8,12,266.0
28859,48255,8132,66349,10224,1998,2,578.0,86.7,12,289.0
28860,38153,4960,122329,7790,1998,2,876.0,131.4,12,438.0
28861,11960,7329,80743,8987,1998,2,996.0,149.4,12,498.0
28862,20089,3036,44672,33419,1999,2,62.0,9.3,12,31.0
28863,4443,787,98333,4155,1999,2,126.0,18.9,12,63.0
28864,33247,3498,141344,4108,1999,2,130.0,19.5,12,65.0
28865,39152,4151,102379,19553,1999,2,218.0,32.7,12,109.0
28866,10492,2702,90578,5667,1999,2,232.0,34.8,12,116.0
28867,17862,845,118788,28619,1999,2,276.0,41.4,12,138.0
28868,49445,3883,22500,18572,1999,2,328.0,49.2,12,164.0
28869,25855,5257,48207,23673,1999,2,478.0,71.7,12,239.0
28870,23194,2986,57279,29184,1999,2,568.0,85.2,12,284.0
28871,17162,7020,32152,11909,1999,2,662.0,99.3,12,331.0
28872,23771,7865,84850,40844,1999,2,678.0,101.7,12,339.0
28873,25758,8204,137124,16210,1999,2,762.0,114.3,12,381.0
28874,29369,1813,79714,2744,1999,2,974.0,146.1,12,487.0
28875,25092,5726,44918,1493,2000,2,48.0,7.2,12,24.0
28876,31395,6891,61800,22735,2000,2,196.0,29.4,12,98.0
28877,43084,6743,131280,34964,2000,2,208.0,31.2,12,104.0
28878,48958,5209,39790,11022,2000,2,274.0,41.1,12,137.0
28879,23928,2137,155057,18042,2000,2,292.0,43.8,12,146.0
28880,34290,2858,146180,680,2000,2,444.0,66.6,12,222.0
28881,1856,7070,52876,17823,2000,2,452.0,67.8,12,226.0
28882,30486,4522,116845,17723,2000,2,578.0,86.7,12,289.0
28883,31133,6314,52852,17764,2000,2,628.0,94.2,12,314.0
28884,29891,2643,82982,15110,2000,2,670.0,100.5,12,335.0
28885,8920,3011,122397,6145,2000,2,770.0,115.5,12,385.0
28886,43417,4482,128174,32515,2000,2,870.0,130.5,12,435.0
28887,15614,643,131810,13953,2000,2,916.0,137.4,12,458.0
28888,1967,2074,60035,44502,2000,2,948.0,142.2,12,474.0
28889,14475,6565,109795,15749,2000,2,948.0,142.2,12,474.0
28890,36836,2642,51819,9477,2001,2,116.0,17.4,12,58.0
28891,4750,810,6221,25678,2001,2,220.0,33.0,12,110.0
28892,27130,7329,111692,27110,2001,2,244.0,36.6,12,122.0
28893,22868,5009,113990,2560,2001,2,346.0,51.9,12,173.0
28894,40998,956,34944,5931,2001,2,430.0,64.5,12,215.0
28895,13796,4055,6399,16973,2001,2,440.0,66.0,12,220.0
28896,19545,2650,12647,13903,2001,2,500.0,75.0,12,250.0
28897,11191,6013,134883,1635,2001,2,568.0,85.2,12,284.0
28898,27232,5523,47108,17478,2001,2,676.0,101.4,12,338.0
28899,7927,3317,67596,33923,2001,2,762.0,114.3,12,381.0
28900,42218,1108,135917,3093,2001,2,836.0,125.4,12,418.0
28901,7688,888,103190,31979,2001,2,874.0,131.1,12,437.0
28902,36560,1271,123828,17065,2001,2,902.0,135.3,12,451.0
28903,10959,5203,100670,9755,2001,2,926.0,138.9,12,463.0
28904,10331,7264,18695,36187,2002,2,100.0,15.0,12,50.0
28905,38750,6534,88322,240,2002,2,114.0,17.1,12,57.0
28906,32194,3202,98280,18478,2002,2,188.0,28.2,12,94.0
28907,33227,8415,72977,2416,2002,2,224.0,33.6,12,112.0
28908,19260,8058,105048,30537,2002,2,478.0,71.7,12,239.0
28909,15698,8356,79345,38697,2002,2,598.0,89.7,12,299.0
28910,9268,5962,30902,12013,2002,2,696.0,104.4,12,348.0
28911,2084,2161,94993,33332,2002,2,810.0,121.5,12,405.0
28912,49552,1743,51904,21948,2003,2,62.0,9.3,12,31.0
28913,20809,7455,17465,12393,2003,2,104.0,15.6,12,52.0
28914,9503,7562,21798,10904,2003,2,112.0,16.8,12,56.0
28915,5486,6523,29492,15884,2003,2,134.0,20.1,12,67.0
28916,4708,5138,106126,11821,2003,2,142.0,21.3,12,71.0
28917,10779,4405,127249,40245,2003,2,144.0,21.6,12,72.0
28918,30748,7505,114751,14707,2003,2,146.0,21.9,12,73.0
28919,35165,3311,139589,15645,2003,2,202.0,30.3,12,101.0
28920,28806,6015,46671,23945,2003,2,224.0,33.6,12,112.0
28921,2568,1084,25807,24123,2003,2,358.0,53.7,12,179.0
28922,19776,6027,23977,41490,2003,2,440.0,66.0,12,220.0
28923,24138,2198,141644,13553,2003,2,464.0,69.6,12,232.0
28924,48744,7478,141451,4139,2003,2,598.0,89.7,12,299.0
28925,26635,2571,139785,9621,2003,2,780.0,117.0,12,390.0
28926,43004,3489,50162,12273,2004,2,66.0,9.9,12,33.0
28927,40830,1609,10774,364,2004,2,122.0,18.3,12,61.0
28928,17947,6445,33070,38125,2004,2,128.0,19.2,12,64.0
28929,16277,4461,17434,34387,2004,2,154.0,23.1,12,77.0
28930,1917,1982,88146,36936,2004,2,172.0,25.8,12,86.0
28931,7912,8594,41334,33605,2004,2,174.0,26.1,12,87.0
28932,23319,1271,71115,11864,2004,2,180.0,27.0,12,90.0
28933,30635,821,28320,19026,2004,2,206.0,30.9,12,103.0
28934,8272,3528,15745,8457,2004,2,278.0,41.7,12,139.0
28935,26067,8519,37972,106,2004,2,364.0,54.6,12,182.0
28936,20637,6814,21910,10904,2004,2,460.0,69.0,12,230.0
28937,34467,7212,90785,21851,2004,2,506.0,75.9,12,253.0
28938,35821,5726,59213,19211,2004,2,578.0,86.7,12,289.0
28939,42522,6263,130975,8868,2004,2,666.0,99.9,12,333.0
28940,28578,4308,57356,23507,2004,2,678.0,101.7,12,339.0
28941,25936,2189,122878,45972,2004,2,696.0,104.4,12,348.0
28942,20167,6326,125041,36855,2004,2,866.0,129.9,12,433.0
28943,10798,4560,128014,30071,2004,2,918.0,137.7,12,459.0
28944,39033,1956,124295,5687,2004,2,938.0,140.7,12,469.0
28945,23368,7836,54532,20937,2004,2,944.0,141.6,12,472.0
28946,2870,2908,120089,23801,2005,2,52.0,7.8,12,26.0
28947,1942,3317,128816,2001,2005,2,80.0,12.0,12,40.0
28948,40916,1316,46109,10140,2005,2,162.0,24.3,12,81.0
28949,34330,7367,152102,15107,2005,2,170.0,25.5,12,85.0
28950,15595,6832,96609,13702,2005,2,180.0,27.0,12,90.0
28951,32659,4453,45707,4297,2005,2,202.0,30.3,12,101.0
28952,18534,450,70759,7810,2005,2,260.0,39.0,12,130.0
28953,1428,5819,147730,17161,2005,2,304.0,45.6,12,152.0
28954,33224,5523,83382,35002,2005,2,326.0,48.9,12,163.0
28955,192,3895,57119,3297,2005,2,330.0,49.5,12,165.0
28956,45734,2980,3162,23264,2005,2,372.0,55.8,12,186.0
28957,37564,438,97724,30636,2005,2,388.0,58.2,12,194.0
28958,37281,7455,27257,18486,2005,2,408.0,61.2,12,204.0
28959,8257,4304,56219,3660,2005,2,422.0,63.3,12,211.0
28960,25524,8264,11777,8057,2005,2,484.0,72.6,12,242.0
28961,41559,8093,153052,6655,2005,2,502.0,75.3,12,251.0
28962,431,8030,91600,26541,2005,2,562.0,84.3,12,281.0
28963,34689,3014,31118,21325,2005,2,582.0,87.3,12,291.0
28964,22846,7762,151991,8118,2005,2,606.0,90.9,12,303.0
28965,723,4178,83767,24013,2005,2,624.0,93.6,12,312.0
28966,16314,6015,131902,34964,2005,2,694.0,104.1,12,347.0
28967,45693,5311,115770,33545,2005,2,754.0,113.1,12,377.0
28968,24394,1837,147072,37402,2005,2,806.0,120.9,12,403.0
28969,32337,5209,152861,3435,2005,2,896.0,134.4,12,448.0
28970,16675,8646,82342,6609,2005,2,938.0,140.7,12,469.0
28971,18153,8760,123897,1644,2005,2,938.0,140.7,12,469.0
28972,5341,1604,69392,27294,2005,2,948.0,142.2,12,474.0
28973,42039,3670,70367,18078,2006,2,62.0,9.3,12,31.0
28974,49705,6177,95892,27142,2006,2,90.0,13.5,12,45.0
28975,2393,5559,95792,20279,2006,2,144.0,21.6,12,72.0
28976,17856,2880,8321,7905,2006,2,224.0,33.6,12,112.0
28977,26251,7376,26326,2494,2006,2,226.0,33.9,12,113.0
28978,23425,6839,41172,17102,2006,2,250.0,37.5,12,125.0
28979,36448,4148,96626,25588,2006,2,524.0,78.6,12,262.0
28980,46773,8519,114464,10303,2006,2,552.0,82.8,12,276.0
28981,1813,7030,63294,24945,2006,2,738.0,110.7,12,369.0
28982,48654,3833,118654,9825,2006,2,802.0,120.3,12,401.0
28983,37293,2820,131767,16613,2006,2,908.0,136.2,12,454.0
28984,7021,7781,145494,11579,2006,2,974.0,146.1,12,487.0
28985,48273,2701,142104,19314,2006,2,990.0,148.5,12,495.0
28986,38008,6958,3328,21386,2007,2,128.0,19.2,12,64.0
28987,11446,1385,36515,4515,2007,2,170.0,25.5,12,85.0
28988,36447,2704,153974,8640,2007,2,212.0,31.8,12,106.0
28989,6956,8646,102275,4425,2007,2,354.0,53.1,12,177.0
28990,33725,6723,113735,14458,2007,2,718.0,107.7,12,359.0
28991,29529,8206,63130,33630,2007,2,782.0,117.3,12,391.0
28992,35612,4534,96128,15951,2007,2,816.0,122.4,12,408.0
28993,18433,5014,104254,9096,2007,2,918.0,137.7,12,459.0
28994,36968,8559,11081,12460,1917,2,182.0,27.3,14,91.0
28995,10510,3761,94427,4546,1917,2,202.0,30.3,14,101.0
28996,47585,2204,113186,43865,1917,2,382.0,57.3,14,191.0
28997,34757,2420,64951,2905,1917,2,482.0,72.3,14,241.0
28998,35504,4002,37306,7466,1917,2,520.0,78.0,14,260.0
28999,28362,3083,103378,25269,1917,2,570.0,85.5,14,285.0
29000,30028,6076,95401,4357,1917,2,604.0,90.6,14,302.0
29001,46011,1473,126463,11887,1917,2,830.0,124.5,14,415.0
29002,11621,4708,53574,1534,1917,2,896.0,134.4,14,448.0
29003,18601,1696,89322,10322,1917,2,908.0,136.2,14,454.0
29004,41016,8151,51551,21746,1918,2,60.0,9.0,14,30.0
29005,42448,5143,670,6578,1918,2,316.0,47.4,14,158.0
29006,47422,1575,96468,14094,1918,2,362.0,54.3,14,181.0
29007,46653,6070,128605,29792,1918,2,418.0,62.7,14,209.0
29008,40566,5234,74197,33290,1918,2,738.0,110.7,14,369.0
29009,33693,7336,8260,23028,1919,2,42.0,6.3,14,21.0
29010,22287,7377,53729,9306,1919,2,54.0,8.1,14,27.0
29011,4846,4965,32231,5473,1919,2,540.0,81.0,14,270.0
29012,34861,1443,111678,31960,1919,2,656.0,98.4,14,328.0
29013,6741,3296,120350,11806,1919,2,888.0,133.2,14,444.0
29014,40180,3024,44238,16507,1920,2,332.0,49.8,14,166.0
29015,7316,3359,142634,529,1920,2,604.0,90.6,14,302.0
29016,17678,6102,156562,3799,1920,2,660.0,99.0,14,330.0
29017,25031,8492,41490,10653,1920,2,676.0,101.4,14,338.0
29018,41403,2758,148352,22303,1920,2,816.0,122.4,14,408.0
29019,39446,6092,95025,636,1920,2,972.0,145.8,14,486.0
29020,21867,6567,120875,31439,1921,2,110.0,16.5,14,55.0
29021,4317,2582,136213,19919,1921,2,126.0,18.9,14,63.0
29022,48678,634,61099,749,1921,2,260.0,39.0,14,130.0
29023,42214,4395,100403,76,1921,2,260.0,39.0,14,130.0
29024,4932,3147,142185,17874,1921,2,270.0,40.5,14,135.0
29025,37949,710,149034,25544,1921,2,364.0,54.6,14,182.0
29026,23507,4339,102191,13271,1921,2,378.0,56.7,14,189.0
29027,3344,4581,78841,901,1921,2,396.0,59.4,14,198.0
29028,23646,4440,71847,2876,1921,2,408.0,61.2,14,204.0
29029,9473,8387,8041,24674,1921,2,420.0,63.0,14,210.0
29030,3083,3918,50823,21408,1921,2,466.0,69.9,14,233.0
29031,14773,44,70549,22655,1921,2,470.0,70.5,14,235.0
29032,17546,5364,96833,16823,1921,2,652.0,97.8,14,326.0
29033,15901,3083,131001,39406,1921,2,830.0,124.5,14,415.0
29034,29418,524,50552,24085,1922,2,66.0,9.9,14,33.0
29035,33723,5651,71404,20641,1922,2,184.0,27.6,14,92.0
29036,24787,490,10389,4006,1922,2,186.0,27.9,14,93.0
29037,687,5926,50053,4486,1922,2,234.0,35.1,14,117.0
29038,20869,2145,19645,49121,1922,2,238.0,35.7,14,119.0
29039,15188,7215,425,26131,1922,2,344.0,51.6,14,172.0
29040,1336,1444,10100,8121,1922,2,472.0,70.8,14,236.0
29041,47746,651,33824,2726,1922,2,626.0,93.9,14,313.0
29042,49448,8482,65885,3027,1922,2,678.0,101.7,14,339.0
29043,40343,3977,99041,17230,1922,2,726.0,108.9,14,363.0
29044,23154,5890,91013,12760,1922,2,784.0,117.6,14,392.0
29045,16568,8576,89758,951,1923,2,72.0,10.8,14,36.0
29046,29902,490,106187,35139,1923,2,90.0,13.5,14,45.0
29047,13378,2289,41240,17879,1923,2,98.0,14.7,14,49.0
29048,43523,3723,43597,675,1923,2,144.0,21.6,14,72.0
29049,4800,8669,19164,1679,1923,2,182.0,27.3,14,91.0
29050,7995,8068,141400,5297,1923,2,214.0,32.1,14,107.0
29051,4962,4806,111608,2839,1923,2,216.0,32.4,14,108.0
29052,38329,6984,123423,10057,1923,2,242.0,36.3,14,121.0
29053,30602,1424,121873,28854,1923,2,338.0,50.7,14,169.0
29054,26670,4538,51399,40054,1923,2,350.0,52.5,14,175.0
29055,27887,1933,99517,8851,1923,2,364.0,54.6,14,182.0
29056,2636,7616,136176,22231,1923,2,394.0,59.1,14,197.0
29057,8855,8315,46313,1767,1923,2,406.0,60.9,14,203.0
29058,38216,6677,35464,41674,1923,2,492.0,73.8,14,246.0
29059,15412,3815,98966,2410,1923,2,560.0,84.0,14,280.0
29060,22921,3452,85064,21958,1923,2,606.0,90.9,14,303.0
29061,6438,6810,137337,23307,1923,2,614.0,92.1,14,307.0
29062,14739,5740,88011,37841,1923,2,700.0,105.0,14,350.0
29063,2185,7963,74849,27227,1923,2,702.0,105.3,14,351.0
29064,11061,8467,111375,35504,1923,2,718.0,107.7,14,359.0
29065,14934,938,70928,39339,1923,2,770.0,115.5,14,385.0
29066,6180,7818,136147,8926,1923,2,906.0,135.9,14,453.0
29067,19530,4193,108649,6333,1924,2,154.0,23.1,14,77.0
29068,39844,3472,18875,26444,1924,2,254.0,38.1,14,127.0
29069,23240,6859,37497,34682,1924,2,300.0,45.0,14,150.0
29070,47469,5319,12510,24045,1924,2,338.0,50.7,14,169.0
29071,32344,107,40208,7032,1924,2,442.0,66.3,14,221.0
29072,24776,8397,82989,16331,1924,2,518.0,77.7,14,259.0
29073,30543,6790,156045,18457,1924,2,566.0,84.9,14,283.0
29074,20983,7895,116354,9218,1924,2,590.0,88.5,14,295.0
29075,29558,8291,48801,23621,1924,2,686.0,102.9,14,343.0
29076,26873,6553,51877,38981,1924,2,726.0,108.9,14,363.0
29077,51,3130,107982,43734,1924,2,860.0,129.0,14,430.0
29078,19146,2664,128278,40680,1925,2,54.0,8.1,14,27.0
29079,14209,3525,238,3331,1925,2,56.0,8.4,14,28.0
29080,4845,5416,27633,16262,1925,2,66.0,9.9,14,33.0
29081,960,1426,27285,9583,1925,2,86.0,12.9,14,43.0
29082,16564,7813,136357,35685,1925,2,86.0,12.9,14,43.0
29083,18188,3630,32782,18294,1925,2,94.0,14.1,14,47.0
29084,1614,2420,37829,32477,1925,2,124.0,18.6,14,62.0
29085,13429,7447,119323,9296,1925,2,132.0,19.8,14,66.0
29086,35286,8796,113493,13461,1925,2,422.0,63.3,14,211.0
29087,25114,7181,120134,19373,1925,2,450.0,67.5,14,225.0
29088,46520,6602,68383,41050,1925,2,508.0,76.2,14,254.0
29089,27483,2887,120263,12960,1925,2,582.0,87.3,14,291.0
29090,30886,4500,100666,21286,1925,2,638.0,95.7,14,319.0
29091,2124,8002,31980,933,1926,2,74.0,11.1,14,37.0
29092,22554,228,93792,2575,1926,2,108.0,16.2,14,54.0
29093,435,7083,35128,8599,1926,2,188.0,28.2,14,94.0
29094,40489,5714,107309,8106,1926,2,256.0,38.4,14,128.0
29095,427,2791,10844,24191,1926,2,282.0,42.3,14,141.0
29096,18940,8794,112506,32611,1926,2,308.0,46.2,14,154.0
29097,32345,137,92693,1585,1926,2,404.0,60.6,14,202.0
29098,34636,2232,13569,10159,1926,2,468.0,70.2,14,234.0
29099,34480,7251,17685,23873,1926,2,476.0,71.4,14,238.0
29100,47900,4279,61432,18884,1926,2,510.0,76.5,14,255.0
29101,12806,1809,91940,3437,1926,2,832.0,124.8,14,416.0
29102,28292,1948,51880,32151,1927,2,46.0,6.9,14,23.0
29103,8400,5651,72130,5954,1927,2,190.0,28.5,14,95.0
29104,25280,6431,37586,13321,1927,2,220.0,33.0,14,110.0
29105,36886,7472,12519,8078,1927,2,264.0,39.6,14,132.0
29106,21725,4947,19518,2555,1927,2,430.0,64.5,14,215.0
29107,2879,2914,104976,42298,1927,2,464.0,69.6,14,232.0
29108,33479,341,31042,3309,1927,2,508.0,76.2,14,254.0
29109,17065,2558,136552,11339,1927,2,780.0,117.0,14,390.0
29110,12435,2114,155703,5712,1928,2,130.0,19.5,14,65.0
29111,11557,4952,33587,8960,1928,2,284.0,42.6,14,142.0
29112,41931,5585,24551,2279,1928,2,418.0,62.7,14,209.0
29113,29757,4232,67456,17283,1928,2,438.0,65.7,14,219.0
29114,31033,6389,143295,2450,1928,2,552.0,82.8,14,276.0
29115,42435,2637,118690,11790,1928,2,754.0,113.1,14,377.0
29116,19956,6077,124398,15437,1928,2,772.0,115.8,14,386.0
29117,44326,5096,118719,35613,1928,2,886.0,132.9,14,443.0
29118,44022,3,125135,7719,1929,2,162.0,24.3,14,81.0
29119,5641,2173,33875,17192,1929,2,182.0,27.3,14,91.0
29120,3081,2142,38365,20948,1929,2,240.0,36.0,14,120.0
29121,28256,7132,1234,1554,1929,2,310.0,46.5,14,155.0
29122,29912,1550,71495,13763,1929,2,312.0,46.8,14,156.0
29123,476,4309,12471,6888,1929,2,352.0,52.8,14,176.0
29124,9023,3490,93233,3905,1929,2,428.0,64.2,14,214.0
29125,48110,6859,63263,17529,1929,2,458.0,68.7,14,229.0
29126,29707,2672,76917,9239,1929,2,656.0,98.4,14,328.0
29127,25529,3433,87934,30445,1929,2,900.0,135.0,14,450.0
29128,12275,7051,92013,2229,1930,2,122.0,18.3,14,61.0
29129,8333,5234,31381,38682,1930,2,152.0,22.8,14,76.0
29130,18014,1298,1837,12991,1930,2,228.0,34.2,14,114.0
29131,21896,8460,22543,864,1930,2,376.0,56.4,14,188.0
29132,18877,8794,75902,4470,1930,2,506.0,75.9,14,253.0
29133,15897,7624,29995,693,1930,2,548.0,82.2,14,274.0
29134,16328,2677,57008,6486,1930,2,560.0,84.0,14,280.0
29135,45181,4809,51644,24714,1930,2,578.0,86.7,14,289.0
29136,35911,4879,148930,4752,1930,2,610.0,91.5,14,305.0
29137,12572,8004,112170,8196,1930,2,806.0,120.9,14,403.0
29138,43422,6550,100481,19383,1930,2,814.0,122.1,14,407.0
29139,6844,7431,100916,8353,1930,2,848.0,127.2,14,424.0
29140,29149,4057,94991,19324,1930,2,938.0,140.7,14,469.0
29141,33912,1471,107777,1075,1930,2,946.0,141.9,14,473.0
29142,13921,1740,72628,10374,1930,2,964.0,144.6,14,482.0
29143,31861,906,132184,13207,1931,2,148.0,22.2,14,74.0
29144,16294,4596,108607,469,1931,2,288.0,43.2,14,144.0
29145,17637,4879,3315,38025,1931,2,372.0,55.8,14,186.0
29146,39617,8352,43673,31992,1931,2,436.0,65.4,14,218.0
